placeUrl	title	rating	reviewCount	category	attributes	address	plusCode	website	phoneNumber	wednesday	thursday	friday	saturday	sunday	monday	tuesday	currentStatus	imgUrl	isClaimed	latitude	longitude	query	timestamp	info					
https://www.google.com/maps/place/Wildfire+Tattoo+%26+Piercing+-+Canal+Walk/data=!4m6!3m5!1s0x1dcc5c1b16ca48a3:0x94342f08b2deb54d!8m2!3d-33.8921172!4d18.511855!16s%2Fg%2F1tfthlh8	Wildfire Tattoo & Piercing - Canal Walk			Tattoo and piercing shop		Shop 478a, Entrance 8, Canal Walk, Century Blvd, Century City, Cape Town, 7441, South Africa	4G56+5P Milnerton, Cape Town, South Africa	https://wildfireza.com/	+27 21 552 8929	9a.m.–9p.m.	9a.m.–9p.m.	9a.m.–9p.m.	9a.m.–9p.m.	9a.m.–9p.m.	9a.m.–9p.m.	9a.m.–9p.m.	Open now	https://lh5.googleusercontent.com/p/AF1QipPp1PUpYpZQbnFn_hiVEkH6lPHE5w6uSfrUS2XF=w408-h466-k-no	TRUE	-33.8920625	18.511812499999976	https://www.google.com/maps/search/tattoo+cape+town/	2022-06-08T10:01:03.362Z						
https://www.google.com/maps/place/Disciples+Ink+Strand+Tattoo+Studio/data=!4m6!3m5!1s0x1dcdcac30646ea8b:0x904791634569b744!8m2!3d-34.1187972!4d18.8279142!16s%2Fg%2F11c4_ry816	Disciples Ink Strand Tattoo Studio			Tattoo shop		Beach Rd, Strand, Cape Town, 7140, South Africa	VRJH+F5 Strand, Cape Town, South Africa	disciplesink.co.za	+27 71 099 7458	10a.m.–5p.m.	10a.m.–5p.m.	10a.m.–5p.m.	10a.m.–5p.m.	10a.m.–2p.m.	Closed	10a.m.–5p.m.	Open now	https://lh5.googleusercontent.com/p/AF1QipMUBZWIFwnpHDwEPet14CXXQvOtPE_6eOXoF0HM=w426-h240-k-no	TRUE	-34.1188125	18.827937500000004	https://www.google.com/maps/search/tattoo+cape+town/	2022-06-08T10:01:15.610Z						
https://www.google.com/maps/place/Blake+Ink+Tattoo+%26+Piercing+Studio/data=!4m6!3m5!1s0x1dcc495b5395c12b:0x87f2c99fbbdf6a2f!8m2!3d-33.9423889!4d18.4688631!16s%2Fg%2F11fspznjlx	Blake Ink Tattoo & Piercing Studio			Tattoo and piercing shop		Gateway To Obz, 1 Cranko Rd, Observatory, Cape Town, 7925, South Africa	3F59+2G Cape Town, South Africa		+27 76 903 2356	10a.m.–5p.m.	10a.m.–5p.m.	10a.m.–5p.m.	10a.m.–5p.m.	Closed	10a.m.–5p.m.	10a.m.–5p.m.	Open now	https://lh5.googleusercontent.com/p/AF1QipPu3Z629qEH6hKwifrGIUds4w7tU_88e8RHU7VV=w408-h510-k-no	TRUE	-33.942437500000004	18.4688125	https://www.google.com/maps/search/tattoo+cape+town/	2022-06-08T10:01:19.647Z						
https://www.google.com/maps/place/Kanasashi+Tattoos/data=!4m6!3m5!1s0x1dcc43b6a2115a75:0xaedf9ea73639809!8m2!3d-34.0315705!4d18.4814587!16s%2Fg%2F11f00q9ryl	Kanasashi Tattoos			Tattoo shop		86 Victoria Rd, Plumstead, Cape Town, 7801, South Africa	XF9J+9H Grassy Park, Cape Town, South Africa		+27 72 213 5072	10a.m.–6p.m.	10a.m.–6p.m.	10a.m.–6p.m.	9a.m.–4p.m.	Closed	Closed	10a.m.–6p.m.	Open now	https://lh5.googleusercontent.com/p/AF1QipMMU9cTMKVLkUkhENGPP5QlDe9QRD3qg2Sm6ECj=w408-h544-k-no	TRUE	-34.0315625	18.481437499999984	https://www.google.com/maps/search/tattoo+cape+town/	2022-06-08T10:01:23.279Z						
https://www.google.com/maps/place/Cape+Tattoo+Co/data=!4m6!3m5!1s0x1dcc5d3e72803bb5:0x3fc279f584a7f7f3!8m2!3d-33.9385037!4d18.4687039!16s%2Fg%2F11fjvw77_d	Cape Tattoo Co			Tattoo shop		Inside Armchair Theatre, 135 Lower Main Rd, Observatory, Cape Town, 7925, South Africa	3F69+HF Cape Town, South Africa	https://www.facebook.com/capetattoo/	+27 82 552 9423									https://lh5.googleusercontent.com/p/AF1QipM3MZrz-37wMrCEefRkUD5xIa7Rjz4VLuqrb7u3=w408-h544-k-no	TRUE	-33.9385625	18.4686875	https://www.google.com/maps/search/tattoo+cape+town/	2022-06-08T10:01:26.927Z						
https://www.google.com/maps/place/Moving+Art+Tattoos+and+Piercings/data=!4m6!3m5!1s0x1dcc4389e596159d:0xbfff63cf2b9da490!8m2!3d-33.8871653!4d18.5534741!16s%2Fg%2F11x9dsx4m	Moving Art Tattoos and Piercings			Tattoo and piercing shop		18 Monte Vista Blvd, Monte Vista, Cape Town, 7460, South Africa	4H73+49 Milnerton, Cape Town, South Africa	movingarttattoos.co.za	+27 72 869 8237									https://lh5.googleusercontent.com/p/AF1QipPx_EeHTxMgJZ8U8CWeneLvMdVgitgpUmigN7RK=w426-h240-k-no	TRUE	-33.887187499999996	18.553437500000015	https://www.google.com/maps/search/tattoo+cape+town/	2022-06-08T10:01:33.604Z						
https://www.google.com/maps/place/Afterlife+Ink+Tattoos/data=!4m6!3m5!1s0x1dcc5ba6a437c35b:0x6200cf238bcd8bf5!8m2!3d-33.9119024!4d18.5532479!16s%2Fg%2F11p0694dn6	Afterlife Ink Tattoos			Tattoo shop		140 Voortrekker Rd, Goodwood, Cape Town, 7460, South Africa	3HQ3+67 Goodwood, Cape Town, South Africa	https://www.facebook.com/afterlifetattoos83/	+27 78 743 7712	9a.m.–5p.m.	9a.m.–5p.m.	9a.m.–5p.m.	9a.m.–5p.m.	9a.m.–5p.m.	9a.m.–5p.m.	9a.m.–5p.m.	Open now	https://lh5.googleusercontent.com/p/AF1QipP3jqEZmppCuHq7ztazO4HmMWCXZfKwcROzpu8=w408-h544-k-no	TRUE	-33.9119375	18.55318750000002	https://www.google.com/maps/search/tattoo+cape+town/	2022-06-08T10:01:37.328Z						
https://www.google.com/maps/place/True+Colours+Tattoo+Studio/data=!4m6!3m5!1s0x1dcc43bdc38d8553:0x6f735092f2dfb9e9!8m2!3d-33.979522!4d18.465271!16s%2Fg%2F11hgr0pvrw	True Colours Tattoo Studio			Tattoo and piercing shop		G17, Stadium on Main, 99 Main Rd, Claremont, Cape Town, 7708, South Africa	2FC8+54 Constantia, Cape Town, South Africa		+27 82 503 7714	10a.m.–5p.m.	10a.m.–5p.m.	10a.m.–5p.m.	10a.m.–4p.m.	Closed	10a.m.–5p.m.	10a.m.–5p.m.	Open now	https://lh5.googleusercontent.com/p/AF1QipMpphIViWa7o3tjMFMozZiReejSuez-T5vemZau=w408-h408-k-no	TRUE	-33.9795625	18.465312499999968	https://www.google.com/maps/search/tattoo+cape+town/	2022-06-08T10:01:43.807Z						
https://www.google.com/maps/place/Team+Black+Sheep+Tattoos/data=!4m6!3m5!1s0x1dcc5f0f08be46c1:0x245941b868ce6d63!8m2!3d-33.8199152!4d18.4778538!16s%2Fg%2F11gh_bmw7t	Team Black Sheep Tattoos			Tattoo and piercing shop		12 Marine Cir, Table View, Cape Town, 7441, South Africa	5FJH+24 Bloubergstrand, Cape Town, South Africa	https://www.facebook.com/teamblacksheeptattoocapetown/	+27 79 367 0116	10a.m.–5:30p.m.	10a.m.–5:30p.m.	10a.m.–5:30p.m.	10a.m.–5p.m.	Closed	10a.m.–5:30p.m.	10a.m.–5:30p.m.	Open now	https://lh5.googleusercontent.com/p/AF1QipOy8zu6w9FgjzhlYIhfRm0ZlrVcPytmubwKtqAJ=w426-h240-k-no	TRUE	-33.8199375	18.477812499999985	https://www.google.com/maps/search/tattoo+cape+town/	2022-06-08T10:01:48.535Z						
https://www.google.com/maps/place/Serenity+Tattoos+%26+Piercings+cpt/data=!4m6!3m5!1s0x1dcc5a8b5dbe9d1f:0x36537c6185198d1b!8m2!3d-33.9153804!4d18.5951877!16s%2Fg%2F11hbg9mx5l	Serenity Tattoos & Piercings cpt			Tattoo and piercing shop		11 Vlei St, Parow Valley, Cape Town, 7530, South Africa	3HMW+R3 Parow, Cape Town, South Africa		+27 64 317 1588	9a.m.–8p.m.	9a.m.–8p.m.	9a.m.–8p.m.	10a.m.–5p.m.	11a.m.–3p.m.	9a.m.–8p.m.	9a.m.–8p.m.	Open now	https://lh5.googleusercontent.com/p/AF1QipMQ72d5xbVcCzR6LN411A-_rCG0qh0isXEZvQT5=w408-h306-k-no	FALSE	-33.9154375	18.595187499999994	https://www.google.com/maps/search/tattoo+cape+town/	2022-06-08T10:01:52.686Z						
https://www.google.com/maps/place/Illusion+Tattoos+Supplies+(tattoos+%26+Piercings)+(PTY)+LTD./data=!4m6!3m5!1s0x1dcc5f96a92708e9:0xa8871aebfec4523d!8m2!3d-33.8249708!4d18.5162974!16s%2Fg%2F11ft79s23p	Illusion Tattoos Supplies (tattoos & Piercings) (PTY) LTD.			Tattoo and piercing shop		52 Cross Rd, Table View, Cape Town, 7441, South Africa	5GG8+2G Bloubergstrand, Cape Town, South Africa	https://www.illusiontattoos.co.za/	+27 62 682 8327									https://lh5.googleusercontent.com/p/AF1QipNjd80RApbueLQuiQOu321f5P34erA7_tbrTXM7=w408-h273-k-no	TRUE	-33.824937500000004	18.516312499999984	https://www.google.com/maps/search/tattoo+cape+town/	2022-06-08T10:01:56.343Z	LGBTQ+ friendly					
https://www.google.com/maps/place/Bethaaink_tattoo+%26+piercing/data=!4m6!3m5!1s0x1dcc676d70cb158d:0x9635852521b73982!8m2!3d-33.9249706!4d18.4222033!16s%2Fg%2F11rpdgjcz5	Bethaaink_tattoo & piercing			Tattoo shop		24 Plein St, Cape Town City Centre, Cape Town, 8000, South Africa	3CGC+2V Cape Town, South Africa	chrome-error://chromewebdata/	+27 67 884 2957	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Open now	https://lh5.googleusercontent.com/p/AF1QipPPH_nW78UGHVuDGrX82-Ptz4fe5XZRfxZ_HV3g=w426-h240-k-no	TRUE	-33.924937500000006	18.42218750000002	https://www.google.com/maps/search/tattoo+cape+town/	2022-06-08T10:02:00.568Z						
https://www.google.com/maps/place/The+Tattooer/data=!4m6!3m5!1s0x1e945dd30353eedb:0x32c5677d3d88a282!8m2!3d-33.8932942!4d18.6145343!16s%2Fg%2F1hc12jl4f	The Tattooer			Tattoo and piercing shop		13th Ave, Boston, Cape Town, 7530, South Africa	4J47+MR Bellville, Cape Town, South Africa	https://www.thetattooer.net/	+27 82 456 2858	10a.m.–5p.m.	10a.m.–5p.m.	10a.m.–5p.m.	10a.m.–5p.m.	Closed	Closed	10a.m.–5p.m.	Open now	https://lh5.googleusercontent.com/p/AF1QipOvBqqRxOfAGSS6RU8HbeiROUcKP7DAfmsjZomk=w408-h306-k-no	TRUE	-33.8933125	18.61456249999999	https://www.google.com/maps/search/tattoo+cape+town/	2022-06-08T10:02:04.170Z						
https://www.google.com/maps/place/Black+Jack+Tattoos/data=!4m6!3m5!1s0x1dcc5a5834d70e9b:0xd08fdd157ed89bfc!8m2!3d-33.9069783!4d18.5789228!16s%2Fg%2F11b6vtfl74	Black Jack Tattoos			Tattoo shop	·  In-store shopping	83 Voortrekker Rd, Glenlily, Cape Town, 8000, South Africa	3HVH+6H Parow, Cape Town, South Africa	heytattoo.co.za	+27 66 434 7976	8a.m.–5p.m.	8a.m.–5p.m.	8a.m.–5p.m.	8a.m.–5p.m.	Closed	8a.m.–5p.m.	8a.m.–5p.m.	Open now	https://lh3.googleusercontent.com/proxy/HfCOUTjCgN5Zjrz3Na2SBGWwQg3n3ilhhHcNbi1L7rs_8e7X067FrAeIviMaN5w0QhIdGOuIsppM8cDqm19JZWr-tDPrKTyq2FFbmq-kkigBnro7x5WrzytnIi45rP-lk9mvfaOa7VqtxCtGgQauRtqQKlweRhMJ1fOA5nffhJPI=w408-h306-k-no	TRUE	-33.906937500000005	18.57893750000001	https://www.google.com/maps/search/tattoo+cape+town/	2022-06-08T10:02:07.928Z	LGBTQ+ friendly					
https://www.google.com/maps/place/Studio+52/data=!4m6!3m5!1s0x1dcc5f0baaaaaaab:0xb2873a8a2ee6b845!8m2!3d-33.8135881!4d18.5079897!16s%2Fg%2F11c2qnh3w1	Studio 52			Tattoo shop		Parklands Junction, Parklands Main Rd & Wood Dr, Parklands, Cape Town, 7441, South Africa	5GP5+H5 Bloubergstrand, Cape Town, South Africa			9a.m.–5p.m.	9a.m.–5p.m.	9a.m.–5p.m.	9a.m.–5p.m.	Closed	9a.m.–5p.m.	9a.m.–5p.m.	Temporarily closed	https://lh5.googleusercontent.com/p/AF1QipNHGzsRIjk7GvVW-eeTp_D5wK63Rqw5FS6db73u=w408-h306-k-no	FALSE	-33.8135625	18.507937499999983	https://www.google.com/maps/search/tattoo+cape+town/	2022-06-08T10:02:11.881Z						
https://www.google.com/maps/place/PALM+BLACK+Tattoo/data=!4m6!3m5!1s0x1dcc677c739fec57:0x32741bd906031a5c!8m2!3d-33.9304!4d18.4072299!16s%2Fg%2F11b76lj79z	PALM BLACK Tattoo			Artist		16B Kloof Nek Rd, Gardens, Cape Town, 8001, South Africa	3C94+RV Cape Town, South Africa	https://www.instagram.com/palmblacktattoo/	+27 21 461 0622	10a.m.–5p.m.	10a.m.–5p.m.	10a.m.–5p.m.	10a.m.–5p.m.	Closed	Closed	10a.m.–5p.m.	Open now	https://lh5.googleusercontent.com/p/AF1QipNafuZ8uRsO8iYVzrVYPXEKBTHA-ztcQNtFtY6F=w408-h306-k-no	TRUE	-33.930437500000004	18.407187500000006	https://www.google.com/maps/search/tattoo+cape+town/	2022-06-08T10:02:16.220Z						
https://www.google.com/maps/place/Skullair+Tattoo+Supplies+Cape+Town/data=!4m6!3m5!1s0x1dcc5f699ab70103:0x593ba3bea476b665!8m2!3d-33.8258554!4d18.494842!16s%2Fg%2F11qnlqzg7x	Skullair Tattoo Supplies Cape Town			Tattoo shop	·  In-store shopping  ·  In-store pick-up  ·  Delivery	127 Blaauwberg Rd, Table View, Cape Town, 7441, South Africa	5FFV+MW Bloubergstrand, Cape Town, South Africa	skullair.co.za	+27 81 040 5194	8a.m.–7p.m.	8a.m.–7p.m.	8a.m.–7p.m.	8a.m.–7p.m.	8a.m.–7p.m.	8a.m.–7p.m.	8a.m.–7p.m.	Open now	https://lh5.googleusercontent.com/p/AF1QipPfxDQ3jE7c8p6aCbMdLpyRAAvXo5fzqun7kcV4=w408-h244-k-no	TRUE	-33.825812500000005	18.49481249999998	https://www.google.com/maps/search/tattoo+cape+town/	2022-06-08T10:02:26.210Z						
https://www.google.com/maps/place/Black+Cannon+Tattoos/data=!4m6!3m5!1s0x1dcc40516aeff8c1:0xfaaaeb7bcdd8c74d!8m2!3d-34.1066609!4d18.4678791!16s%2Fg%2F11f2xy61pw	Black Cannon Tattoos			Tattoo and piercing shop		120 Main Rd, Muizenberg, Cape Town, 7945, South Africa	VFV9+85 Lakeside, Cape Town, South Africa	bctattoo.co.za	+27 72 732 0482	9:30a.m.–5p.m.	9:30a.m.–5p.m.	9:30a.m.–5p.m.	9:30a.m.–5p.m.	Closed	Closed	9:30a.m.–5p.m.	Open now	https://lh5.googleusercontent.com/p/AF1QipP7LSv7_s_ftoPdDnPOUhl47ph4BpLBtPjTIhN-=w426-h240-k-no	TRUE	-34.10668750000001	18.46793749999999	https://www.google.com/maps/search/tattoo+cape+town/	2022-06-08T10:02:33.488Z	LGBTQ+ friendly					
https://www.google.com/maps/place/MAD+INK+Tattoos/data=!4m6!3m5!1s0x1dcc5baff24e313d:0x26d7bb50f412b3c3!8m2!3d-33.9014449!4d18.5876379!16s%2Fg%2F11ffm5dbv3	MAD INK Tattoos			Tattoo and piercing shop		54 McIntyre St, Glenlily, Cape Town, 7500, South Africa	3HXQ+C3 Parow, Cape Town, South Africa	madink.co.za	+27 71 302 2660	9a.m.–4:30p.m.	9a.m.–4:30p.m.	9a.m.–4:30p.m.	9a.m.–2p.m.	Closed	Closed	9a.m.–4:30p.m.	Open now	https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HJLxBpKFVywQXFVfv0WXrQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=61.05165&pitch=0&thumbfov=100	TRUE	-33.90143750000001	18.5876875	https://www.google.com/maps/search/tattoo+cape+town/	2022-06-08T10:02:40.530Z	Identifies as women-owned					
https://www.google.com/maps/place/Sanctum+Design+tattoo+theatre/data=!4m6!3m5!1s0x1dcc412c55e25b45:0x2dbb583d0f90445d!8m2!3d-34.0977846!4d18.4910044!16s%2Fg%2F11h564mh4p	Sanctum Design tattoo theatre			Tattoo shop		Capricorn Beach Estate, 39 Santiago Bay, Sanderling Rd, Muizenberg, Cape Town, 7975, South Africa	WF2R+VC Grassy Park, Cape Town, South Africa		+27 71 489 0520	9a.m.–8p.m.	9a.m.–8p.m.	9a.m.–8p.m.	10a.m.–8p.m.	10a.m.–8p.m.	10a.m.–8p.m.	9a.m.–8p.m.	Open now	https://lh5.googleusercontent.com/p/AF1QipMxj1gbKvnwUsQbdlvp3P1uxOHme4Y-LIm0geU_=w408-h408-k-no	TRUE	-34.0978125	18.491062499999984	https://www.google.com/maps/search/tattoo+cape+town/	2022-06-08T10:02:44.577Z	LGBTQ+ friendly					
https://www.google.com/maps/place/Sally+Mustang+Tattoos+Cape+Town/data=!4m6!3m5!1s0x1dcc679d121e350b:0xd2ccf13f4bfb1913!8m2!3d-34.0151519!4d18.3513088!16s%2Fg%2F11fl0xrl7p	Sally Mustang Tattoos Cape Town			Tattoo and piercing shop		29 Park Ave, Hout Bay, Cape Town, 7806, South Africa	X9M2+WG Hout Bay, Cape Town, South Africa	https://www.sallymustangs.co/	+27 21 426 9020	10a.m.–5p.m.	10a.m.–5p.m.	10a.m.–5p.m.	10a.m.–5p.m.	Closed	Closed	10a.m.–5p.m.	Open now	https://lh5.googleusercontent.com/p/AF1QipN18rW1Ptun5Cn4zNscdvMQY68ya7F6Z0aKNikw=w408-h544-k-no	TRUE	-34.0151875	18.35131249999999	https://www.google.com/maps/search/tattoo+cape+town/	2022-06-08T10:02:48.574Z						
https://www.google.com/maps/place/Killswitch-ink/data=!4m6!3m5!1s0x1dcc675cf4170751:0x360a3a84ed8152f3!8m2!3d-33.919765!4d18.3856019!16s%2Fg%2F11c0rpx37p	Killswitch-ink			Tattoo shop		3 Clarens Rd, Sea Point, Cape Town, 8060, South Africa	39JP+36 Cape Town, South Africa		+27 81 499 1138	8a.m.–6p.m.	8a.m.–6p.m.	8a.m.–6p.m.	9a.m.–3p.m.	Closed	8a.m.–6p.m.	8a.m.–6p.m.	Temporarily closed	https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xEP1s3opiBEVrD2RsuOGFQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=47.76424&pitch=0&thumbfov=100	FALSE	-33.919812500000006	18.385562499999978	https://www.google.com/maps/search/tattoo+cape+town/	2022-06-08T10:02:52.139Z						
https://www.google.com/maps/place/All+Hands+Tattoo+Studio/data=!4m6!3m5!1s0x1dcc4194ae15ae89:0x5ff15c5aedd7aaf6!8m2!3d-34.104944!4d18.468198!16s%2Fg%2F11mxbl4q92	All Hands Tattoo Studio			Tattoo shop	·  In-store shopping	77 Main Rd, Muizenberg, Cape Town, 7945, South Africa	VFW9+27 Lakeside, Cape Town, South Africa		+27 72 136 2347	9a.m.–6p.m.	9a.m.–6p.m.	9a.m.–6p.m.	9a.m.–6p.m.	9a.m.–5p.m.	9a.m.–5p.m.	9a.m.–6p.m.	Open now	https://lh5.googleusercontent.com/p/AF1QipP28yPKL03GbzL3CdR9PfkcsWvLQE0NLAAvluEv=w408-h272-k-no	TRUE	-34.1049375	18.468187500000013	https://www.google.com/maps/search/tattoo+cape+town/	2022-06-08T10:02:56.141Z	LGBTQ+ friendly					
https://www.google.com/maps/place/Inkrepublik+tattoo+studio/data=!4m6!3m5!1s0x1dcc690fde6fa23b:0xaae39b5cba3c5bd7!8m2!3d-34.0454696!4d18.3608462!16s%2Fg%2F11m45bf0pn	Inkrepublik tattoo studio			Tattoo and piercing shop		Shop 13 Village Gate, Main Rd, Hout Bay, Cape Town, 7806, South Africa	X936+R8 Hout Bay, Cape Town, South Africa		+27 65 676 7289	10a.m.–5p.m.	10a.m.–5p.m.	10a.m.–5p.m.	9a.m.–4p.m.	Closed	10a.m.–5p.m.	10a.m.–5p.m.	Open now	https://lh5.googleusercontent.com/p/AF1QipPjJ21q_HNZkhiVWtHlYofjZuikoeLmfYRUfFRh=w426-h240-k-no	TRUE	-34.0454375	18.360812499999994	https://www.google.com/maps/search/tattoo+cape+town/	2022-06-08T10:03:00.340Z	LGBTQ+ friendly					
https://www.google.com/maps/place/Ink+Cartel+Cape+Town/data=!4m6!3m5!1s0x1dcc676776b1021f:0xbdbdf873cc50307c!8m2!3d-33.9537205!4d18.377159!16s%2Fg%2F11pb15r4hl	Ink Cartel Cape Town			Tattoo shop		87 Victoria Rd, Camps Bay, Cape Town, 8001, South Africa	29WG+GV Cape Town, South Africa	https://barbercartel.co.za/	+27 79 501 9219	10a.m.–6p.m.	10a.m.–6p.m.	10a.m.–6p.m.	10a.m.–3p.m.	10a.m.–3p.m.	Closed	10a.m.–6p.m.	Open now	https://lh5.googleusercontent.com/p/AF1QipNk9U4RMjfUy0m_PILjKU-OqNIt6k6-_qd22wC6=w408-h408-k-no	TRUE	-33.9536875	18.377187500000005	https://www.google.com/maps/search/tattoo+cape+town/	2022-06-08T10:03:04.091Z						
https://www.google.com/maps/place/Needledamage+Piercing+Studio/data=!4m6!3m5!1s0x1dcc42fc86e1205b:0xf1a0a321ce4c0b39!8m2!3d-33.959911!4d18.469635!16s%2Fg%2F11btt795zy	Needledamage Piercing Studio			Body piercing shop		Upstairs Sudio, Devonshire Hill Rd, Rondebosch, Cape Town, 7800, South Africa	2FR9+2V Cape Town, South Africa		+27 84 356 3785	11a.m.–4p.m.	11a.m.–4p.m.	11a.m.–4p.m.	11a.m.–3p.m.	Closed	11a.m.–4p.m.	11a.m.–4p.m.	Open now	https://lh5.googleusercontent.com/p/AF1QipNgP_6GitNq8dYp8NA8gaKTjy-Ms2f54RHHi_1H=w408-h306-k-no	TRUE	-33.9599375	18.469687500000006	https://www.google.com/maps/search/tattoo+cape+town/	2022-06-08T10:03:07.939Z						
https://www.google.com/maps/place/Dreaming+Ink/data=!4m6!3m5!1s0x1dcc405470e32fbf:0xaa4e72bf873f3d60!8m2!3d-34.1055162!4d18.469659!16s%2Fg%2F11f10g31gh	Dreaming Ink			Tattoo shop		34 Palmer Rd, Muizenberg, Cape Town, 7950, South Africa	VFV9+QV Lakeside, Cape Town, South Africa	https://www.instagram.com/dreaminginktattoos/	+27 84 232 0537	10a.m.–4:30p.m.	10a.m.–4:30p.m.	10a.m.–4:30p.m.	10a.m.–4:30p.m.	Closed	Closed	10a.m.–4:30p.m.	Open now	https://lh5.googleusercontent.com/p/AF1QipPWGjKIURIcqZFOetqplzTBBREDLfc62nnN3fw4=w408-h305-k-no	TRUE	-34.105562500000005	18.469687500000006	https://www.google.com/maps/search/tattoo+cape+town/	2022-06-08T10:03:11.736Z	LGBTQ+ friendly					
https://www.google.com/maps/place/Wildfire+Tattoo+and+Body+Piercing+Studio/data=!4m6!3m5!1s0x1dcc433690a49f5f:0xacbc5081028056fd!8m2!3d-33.9878269!4d18.487754!16s%2Fg%2F11mvyx2hxj	Wildfire Tattoo and Body Piercing Studio			Tattoo and piercing shop		Unit 4, Access park, 81 Chichester Rd, Kenilworth, Cape Town, 7708, South Africa	2F6Q+V4 Kenwyn, Cape Town, South Africa	wildfireza.com	+27 79 244 8699	9a.m.–6p.m.	9a.m.–6p.m.	9a.m.–6p.m.	9a.m.–4p.m.	Closed	9a.m.–6p.m.	9a.m.–6p.m.	Open now	https://lh5.googleusercontent.com/p/AF1QipP-4YcG8hPAASANqoqanb4ogU14KyPtV9I7Bzv1=w426-h240-k-no	TRUE	-33.987812500000004	18.487812499999976	https://www.google.com/maps/search/tattoo+cape+town/	2022-06-08T10:03:20.085Z						
https://www.google.com/maps/place/New+Dawn+Tattoos/data=!4m6!3m5!1s0x1dcc51e0bef53487:0x844564f69f14e2d2!8m2!3d-33.8783043!4d18.6364665!16s%2Fg%2F11p49zx4b6	New Dawn Tattoos			Tattoo and piercing shop		136 Edward Rd, Bo Oakdale, Cape Town, 7530, South Africa	4JCP+MH Bellville, Cape Town, South Africa	https://www.facebook.com/newdawntattoos	+27 71 482 1412	10a.m.–5p.m.	10a.m.–5p.m.	10a.m.–5p.m.	10a.m.–5p.m.	10a.m.–5p.m.	Closed	10a.m.–5p.m.	Open now	https://lh5.googleusercontent.com/p/AF1QipM0K_S4hsEKoTWnhqP_-eclJg_ZN7YaVgd8Zy8m=w408-h544-k-no	TRUE	-33.8783125	18.636437499999985	https://www.google.com/maps/search/tattoo+cape+town/	2022-06-08T10:03:25.179Z						
https://www.google.com/maps/place/Tools+of+Trade+Tattoo+Studios/data=!4m6!3m5!1s0x1dcc5d58814dfef5:0x836c78f53e53ccfe!8m2!3d-33.9346556!4d18.4570238!16s%2Fg%2F11k2xwk5bb	Tools of Trade Tattoo Studios			Tattoo shop		10a Brickfield Park, 18 Brickfield Rd, Woodstock, Cape Town, 7925, South Africa	3F84+4R Cape Town, South Africa		+27 65 299 5498	10a.m.–6p.m.	10a.m.–6p.m.	10a.m.–6p.m.	10a.m.–6p.m.	Closed	10a.m.–6p.m.	10a.m.–6p.m.	Open now	https://lh5.googleusercontent.com/p/AF1QipPMjG2CBScCVhToVZS7Y-6GcnCK770GRf1mDbGn=w426-h240-k-no	TRUE	-33.9346875	18.457062499999992	https://www.google.com/maps/search/tattoo+cape+town/	2022-06-08T10:03:28.952Z						
https://www.google.com/maps/place/Master+G+Inks+Cape+Town/data=!4m6!3m5!1s0x1dcc6719309e8837:0xb20988b5e790b196!8m2!3d-33.9092959!4d18.3959498!16s%2Fg%2F11l0kd8qvk	Master G Inks Cape Town			Tattoo and piercing shop		261 Main Rd, Sea Point, Cape Town, 8001, South Africa	39RW+79 Cape Town, South Africa		+27 79 932 8358	9a.m.–7p.m.	9a.m.–7p.m.	9a.m.–7p.m.	Closed	10a.m.–5p.m.	9a.m.–7p.m.	9a.m.–7p.m.	Open now	https://lh5.googleusercontent.com/p/AF1QipOBxLfABl-xdQ0ImxMcxDhTpTjuq5Hll_g9KDQF=w427-h240-k-no	TRUE	-33.909312500000006	18.395937499999988	https://www.google.com/maps/search/tattoo+cape+town/	2022-06-08T10:03:32.572Z						
https://www.google.com/maps/place/Black+%26+White+Tattoo+Studios+-+Cape+Town/data=!4m6!3m5!1s0x1dcc5d5ed29f7c65:0xf9614f4e1cf6a801!8m2!3d-33.8936837!4d18.5093075!16s%2Fg%2F11q8sh636d	Black & White Tattoo Studios - Cape Town			Tattoo and piercing shop		Shop 407a, Canal Walk Mall, Century Blvd, Century City, Cape Town, 7441, South Africa	4G45+GP Milnerton, Cape Town, South Africa	blackandwhitetattoostudios.co.za	+27 68 143 2262	9:30a.m.–6p.m.	9:30a.m.–6p.m.	9:30a.m.–6p.m.	10a.m.–5p.m.	10a.m.–5p.m.	9:30a.m.–6p.m.	9:30a.m.–6p.m.	Open now	https://lh5.googleusercontent.com/p/AF1QipMKO4wEO75dMcvCk9e-upcmH9H2NCHQDKkWHrJ5=w408-h408-k-no	TRUE	-33.8936875	18.50931249999998	https://www.google.com/maps/search/tattoo+cape+town/	2022-06-08T10:03:38.400Z						
